,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Ligue_1,2019,17,Saint-Etienne,28,8,6,14,29,45,30,29.651493,0.6514929999999985,25.851026999999995,37.725643,-7.274357000000002,33.165148,-7.314121000000001,10.718416537389752,10.496213231091817,93,133,32.6755,2.6754999999999995
Ligue_1,2019,18,Nimes,28,7,6,15,29,44,27,30.193755000000003,1.193755000000003,28.673556000000005,40.473400000000005,-3.526599999999995,37.43302,-8.759463999999998,12.457196913846362,9.05479095930101,109,159,32.6876,5.687600000000003
Ligue_1,2019,19,Amiens,28,4,11,13,31,50,23,25.6198687,-5.380131299999999,21.6939807,38.426209,-11.573791,37.666119,-15.9721383,12.449506956939592,9.917284680302336,101,148,32.8361,9.836100000000002
Ligue_1,2019,20,Toulouse,28,3,4,21,22,58,13,31.294048000000004,9.294048000000004,26.733494999999998,48.275034000000005,-9.724965999999995,44.474562000000006,-17.741067,14.032993735530718,10.193534990696326,115,178,28.0073,15.0073
Ligue_1,2020,1,Lille,38,24,11,3,64,23,83,48.074254999999994,-15.925745000000006,44.27378999999999,25.6808014,2.6808014,24.1606764,20.113113599999995,11.747649312254934,15.892944838556485,224,131,67.6083,-15.3917
Ligue_1,2020,2,Paris Saint Germain,38,26,4,8,86,28,82,83.88638399999998,-2.1136160000000217,74.005433,36.850936000000004,8.850936000000004,35.330754,38.674679,7.840064968707511,20.489890169681388,355,155,78.27019999999997,-3.7298000000000258
Ligue_1,2020,3,Monaco,38,24,6,8,76,42,78,70.354408,-5.6455919999999935,58.804007999999996,33.95362399999999,-8.04637600000001,30.153137,28.650870999999995,9.183058263446982,16.528914418318326,322,117,75.80830000000002,-2.191699999999983
Ligue_1,2020,4,Lyon,38,22,10,6,81,43,76,82.37347500000001,1.3734750000000133,74.012505,38.419072,-4.580928,33.098399,40.914106,10.433582197142721,15.461929134871893,372,150,78.8071,2.8071000000000055
Ligue_1,2020,5,Marseille,38,16,12,10,54,47,60,49.2896153,-4.710384699999999,43.969073300000005,46.49032000000001,-0.5096799999999888,44.21002900000001,-0.24095569999999988,10.30537323657015,14.128759335310134,200,179,55.2376,-4.7623999999999995
Ligue_1,2020,6,Rennes,38,16,10,12,52,40,58,46.752821999999995,-5.247178000000005,44.472609,36.058478,-3.941521999999999,33.018297000000004,11.454312,10.239258166646067,17.54536332800538,249,152,58.779900000000005,0.7799000000000049
Ligue_1,2020,7,Lens,38,15,12,11,55,54,57,56.364906999999995,1.3649069999999952,47.244003,46.414679299999996,-7.585320700000004,38.0537133,9.190289700000001,11.45846840541145,12.473259858337657,196,176,60.038500000000006,3.038500000000006
Ligue_1,2020,8,Montpellier,38,14,12,12,60,62,54,52.26687700000001,-7.733122999999992,48.46646200000001,67.221834,5.221834000000001,58.100704,-9.634241999999999,16.10969787315201,11.641074771718326,144,296,44.7356,-9.264400000000002
Ligue_1,2020,9,Nice,38,15,7,16,50,53,52,46.368075000000005,-3.6319249999999954,41.047751000000005,56.183147000000005,3.1831470000000053,50.86261100000001,-9.814860000000003,11.92904541651241,14.802645657686346,215,206,46.9555,-5.044499999999999
Ligue_1,2020,10,Metz,38,12,11,15,44,48,47,42.2635882,-1.736411799999999,33.9026612,48.399280999999995,0.3992809999999949,38.51826100000001,-4.6155998,14.297704365766059,9.879472050287172,116,219,47.9593,0.9592999999999989
Ligue_1,2020,11,Saint-Etienne,38,12,10,16,42,54,46,47.2801783,5.280178300000003,40.352848300000005,49.14667599999999,-4.853324000000008,42.30588099999999,-1.9530327,11.871446481047219,9.598156692253246,141,188,52.349000000000004,6.349000000000004
Ligue_1,2020,12,Bordeaux,38,13,6,19,42,56,45,43.549921,1.5499209999999977,40.509547999999995,54.87276699999999,-1.127233000000011,48.792061999999994,-8.282513999999999,13.586165820704872,13.602973585601399,157,227,45.10689999999999,0.10689999999998889
Ligue_1,2020,13,Angers,38,12,8,18,40,58,44,39.917416,-0.0825839999999971,35.357109,52.813853,-5.186146999999998,46.733073,-11.375963999999996,15.759399310745296,11.224202892294684,146,190,42.641000000000005,-1.3589999999999947
Ligue_1,2020,14,Reims,38,9,15,14,42,50,42,33.230351,-8.769649000000001,29.429886,61.79107300000001,11.791073000000011,55.710437999999996,-26.280552000000004,16.124729186758614,12.317995290525909,139,238,33.9412,-8.058799999999998
Ligue_1,2020,15,Lorient,38,11,9,18,50,68,42,48.154505,-1.8454949999999997,40.55368,52.4789232,-15.521076800000003,44.1181322,-3.564452199999999,13.609280076118926,10.735896648677226,141,233,50.27920000000001,8.27920000000001
Ligue_1,2020,16,Strasbourg,38,11,9,18,49,58,42,52.77889,3.778889999999997,43.409302,50.21847240000001,-7.78152759999999,44.13785140000001,-0.7285493999999993,14.731594031882844,11.015117904961366,200,190,52.84530000000001,10.845300000000009
Ligue_1,2020,17,Brest,38,11,8,19,50,66,41,45.7708385,-4.2291614999999965,42.7304535,58.015369,-7.984631,49.654339,-6.923885500000001,15.328668720364432,12.680444478547775,229,247,43.95120000000001,2.951200000000007
Ligue_1,2020,18,Nantes,38,9,13,16,47,55,40,48.27188,1.271880000000003,41.431155000000004,54.891301000000006,-0.10869899999999433,45.770572,-4.339416999999999,13.868011354929683,9.203198038209774,160,215,48.752300000000005,8.752300000000005
Ligue_1,2020,19,Nimes,38,9,8,21,40,71,35,41.393222,1.3932220000000015,35.312462,64.17080300000002,-6.829196999999979,56.23507800000001,-20.922616000000005,15.461175057581425,9.029998298204887,168,230,39.69820000000001,4.698200000000007
Ligue_1,2020,20,Dijon,38,4,9,25,25,73,21,31.851742999999995,6.8517429999999955,28.051279,76.12194099999998,3.1219409999999783,68.37200999999999,-40.320730999999995,14.882726944203384,10.514861797897625,140,275,24.875999999999998,3.8759999999999977
